date (float),date (string),latitude,longitude,ekman_upwelling,wind_u,wind_v,sst,wind_speed,sst_diff,sst_decrease,upwelling1day,upwelling3day
19344,2022-12-18,34.833,-123.833,-6.214064e-08,0.14,-5.56,12.98,5.561762310635002,-0.17999999999999972,True,1,0
19345,2022-12-19,34.833,-123.833,-6.02201e-07,1.47,-0.75,12.88,1.650272704737008,-0.09999999999999964,True,0,0
19346,2022-12-20,34.833,-123.833,-3.4089943e-08,0.13,0.78,12.9,0.7907591289387687,0.019999999999999574,False,0,0
19347,2022-12-21,34.833,-123.833,-3.7468562e-06,1.47,-3.66,12.93,3.944172917101886,0.02999999999999936,False,0,0
19348,2022-12-22,34.833,-123.833,-1.7197689e-06,1.01,-3.56,12.94,3.700499966220781,0.009999999999999787,False,0,0
19349,2022-12-23,34.833,-123.833,6.976636e-07,2.55,0.9,13.07,2.704163456597992,0.13000000000000078,False,0,0
19350,2022-12-24,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,13.16,6.719014585487964,0.08999999999999986,False,0,0
19351,2022-12-25,34.833,-123.833,7.7152174e-07,2.64,-6.6,13.21,7.108417545417545,0.05000000000000071,False,0,0
19352,2022-12-26,34.833,-123.833,-7.0199604e-07,0.54,2.21,13.2,2.2750164834567683,-0.010000000000001563,True,0,0
19353,2022-12-27,34.833,-123.833,-5.4690154e-06,0.57,7.24,13.39,7.262403183519901,0.19000000000000128,False,0,0
19354,2022-12-28,34.833,-123.833,-4.4978947e-06,-2.6,0.15,13.48,2.6043233286210836,0.08999999999999986,False,0,0
19355,2022-12-29,34.833,-123.833,1.9657126e-08,0.15,5.72,13.51,5.721966445200461,0.02999999999999936,False,0,0
19356,2022-12-30,34.833,-123.833,5.9248976e-07,3.85,2.07,13.56,4.371201207906129,0.05000000000000071,False,0,0
19357,2022-12-31,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,13.61,6.719014585487964,0.049999999999998934,False,0,0
19359,2023-01-02,34.833,-123.833,-2.1432536e-06,0.56,6.85,13.42,6.872852391838486,-0.1899999999999995,True,0,0
19360,2023-01-03,34.833,-123.833,1.9485132e-07,4.94,-6.25,13.27,7.966561366110224,-0.15000000000000036,True,1,0
19361,2023-01-04,34.833,-123.833,-4.9292566e-06,-4.99,15.35,13.17,16.140712499762827,-0.09999999999999964,True,0,0
19362,2023-01-05,34.833,-123.833,-7.1193053e-06,1.23,11.17,13.14,11.237517519452418,-0.02999999999999936,True,0,0
19363,2023-01-06,34.833,-123.833,3.266354e-06,5.34,0.37,13.15,5.3528030040344285,0.009999999999999787,False,0,0
19364,2023-01-07,34.833,-123.833,-1.6277321e-05,-2.31,13.35,13.16,13.548379976956655,0.009999999999999787,False,0,0
19365,2023-01-08,34.833,-123.833,3.5318284e-05,3.64,14.09,13.18,14.552583962994337,0.019999999999999574,False,0,0
19366,2023-01-09,34.833,-123.833,3.3562145e-07,5.19,-1.64,13.25,5.442949568019164,0.07000000000000028,False,0,0
19367,2023-01-10,34.833,-123.833,-8.975838e-06,2.52,11.85,13.36,12.114986586868348,0.10999999999999943,False,0,0
19368,2023-01-11,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,13.36,6.719014585487964,0.0,False,0,0
19369,2023-01-12,34.833,-123.833,-4.2834286e-06,-4.29,10.15,13.32,11.019373847909872,-0.03999999999999915,True,0,0
19370,2023-01-13,34.833,-123.833,-3.462637e-06,-4.7,11.98,13.57,12.868970432789098,0.25,False,0,0
19371,2023-01-14,34.833,-123.833,-2.9162022e-06,7.89,0.25,13.6,7.893959716137395,0.02999999999999936,False,0,0
19372,2023-01-15,34.833,-123.833,6.3085117e-06,8.13,-0.38,13.58,8.138875843751398,-0.019999999999999574,True,1,1
19373,2023-01-16,34.833,-123.833,-6.6655566e-06,9.99,-7.86,13.46,12.711400394921089,-0.11999999999999922,True,1,1
19374,2023-01-17,34.833,-123.833,-4.9486307e-06,3.53,-8.68,13.4,9.37034150925141,-0.0600000000000005,True,1,1
19375,2023-01-18,34.833,-123.833,-1.5137136e-06,2.67,-6.19,13.31,6.741290677607664,-0.08999999999999986,True,1,1
19376,2023-01-19,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,13.18,6.719014585487964,-0.13000000000000078,True,0,0
19377,2023-01-20,34.833,-123.833,1.8205831e-06,2.29,-10.24,13.25,10.4929357188539,0.07000000000000028,False,0,0
19378,2023-01-21,34.833,-123.833,6.3204425e-07,-1.14,-6.83,13.23,6.924485540457139,-0.019999999999999574,True,0,0
19379,2023-01-22,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,13.21,6.719014585487964,-0.019999999999999574,True,0,0
19380,2023-01-23,34.833,-123.833,7.668308e-06,2.415,-13.765,13.17,13.97524418391321,-0.040000000000000924,True,1,0
19381,2023-01-24,34.833,-123.833,-1.651038e-06,-2.72,0.07,13.26,2.7209005862030318,0.08999999999999986,False,0,0
19382,2023-01-25,34.833,-123.833,2.90942e-06,1.46,-5.7,13.2,5.884012236561036,-0.0600000000000005,True,1,0
19383,2023-01-26,34.833,-123.833,-2.9537732e-06,-3.67,-0.39,13.25,3.690663896916109,0.05000000000000071,False,0,0
19384,2023-01-27,34.833,-123.833,-8.7597346e-07,-1.05,-1.18,13.18,1.5795252451290545,-0.07000000000000028,True,0,0
19385,2023-01-28,34.833,-123.833,-1.4326042e-07,3.4,-9.845,13.03,10.415566475233117,-0.15000000000000036,True,1,0
19386,2023-01-29,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,12.85,6.719014585487964,-0.17999999999999972,True,0,0
19387,2023-01-30,34.833,-123.833,5.898231e-06,6.41,-9.87,12.81,11.768814723666951,-0.03999999999999915,True,1,0
19388,2023-01-31,34.833,-123.833,-2.3631744e-06,0.08,-6.17,12.77,6.170518616777685,-0.040000000000000924,True,1,0
19390,2023-02-02,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,12.66,6.719014585487964,-0.10999999999999943,True,0,0
19391,2023-02-03,34.833,-123.833,-8.690133e-06,-2.75,9.67,12.66,10.05342727630732,0.0,False,0,0
19392,2023-02-04,34.833,-123.833,1.2867602e-06,-4.18,-1.93,12.71,4.604052562688658,0.05000000000000071,False,0,0
19393,2023-02-05,34.833,-123.833,-4.1084018e-06,7.24,-5.3,12.67,8.972602743908816,-0.040000000000000924,True,1,1
19394,2023-02-06,34.833,-123.833,-6.66826e-07,4.2,-10.25,12.63,11.077116050669506,-0.03999999999999915,True,1,1
19395,2023-02-07,34.833,-123.833,-5.906408e-06,1.67,-11.57,12.54,11.68990162490686,-0.09000000000000163,True,1,1
19396,2023-02-08,34.833,-123.833,-1.14227205e-05,1.82,-12.64,12.58,12.77035629886653,0.040000000000000924,False,0,0
19397,2023-02-09,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,12.85,6.719014585487964,0.2699999999999996,False,0,0
19398,2023-02-10,34.833,-123.833,-1.024375e-05,4.61,-5.74,12.74,7.362044552975757,-0.10999999999999943,True,1,1
19399,2023-02-11,34.833,-123.833,-9.0258645e-06,5.37,-9.3,12.5,10.739036269610043,-0.2400000000000002,True,1,1
19400,2023-02-12,34.833,-123.833,-7.287987e-07,3.73,-8.83,12.4,9.585499465338255,-0.09999999999999964,True,1,1
19401,2023-02-13,34.833,-123.833,3.4773225e-06,5.19,-8.17,12.39,9.679101197941883,-0.009999999999999787,True,1,1
19402,2023-02-14,34.833,-123.833,2.8037663e-05,5.28,-13.46,12.24,14.45856147754679,-0.15000000000000036,True,1,1
19403,2023-02-15,34.833,-123.833,-1.0784488e-06,-0.03,-9.2,12.22,9.200048912913452,-0.019999999999999574,True,0,0
19404,2023-02-16,34.833,-123.833,-2.8534123e-06,0.61,-5.69,12.21,5.722604302238624,-0.009999999999999787,True,1,0
19405,2023-02-17,34.833,-123.833,1.082615e-06,-5.26,4.45,12.18,6.889854860590316,-0.030000000000001137,True,0,0
19406,2023-02-18,34.833,-123.833,3.0382466e-07,-1.17,-6.07,12.18,6.181731149119962,0.0,False,0,0
19407,2023-02-19,34.833,-123.833,-1.5777731e-06,1.33,-7.72,12.23,7.833728358833998,0.05000000000000071,False,0,0
19408,2023-02-20,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,12.2,6.719014585487964,-0.030000000000001137,True,0,0
19409,2023-02-21,34.833,-123.833,9.193382e-06,2.55,-9.08,12.16,9.431272448614768,-0.03999999999999915,True,1,1
19410,2023-02-22,34.833,-123.833,-1.3968867e-06,10.05,-6.86,12.09,12.16807708719829,-0.07000000000000028,True,1,1
19411,2023-02-23,34.833,-123.833,1.3970163e-06,7.84,-8.98,12.0,11.920822119300329,-0.08999999999999986,True,1,1
19412,2023-02-24,34.833,-123.833,1.14114385e-07,6.97,-4.05,11.88,8.061228194264197,-0.11999999999999922,True,1,1
19413,2023-02-25,34.833,-123.833,5.7797905e-07,1.69,-4.0,11.81,4.342361108889955,-0.07000000000000028,True,0,0
19414,2023-02-26,34.833,-123.833,6.308841e-07,4.675,0.3,11.76,4.684615779335591,-0.05000000000000071,True,0,0
19415,2023-02-27,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,11.76,6.719014585487964,0.0,False,0,0
19416,2023-02-28,34.833,-123.833,-8.508352e-06,8.01,-3.55,11.87,8.761426824439042,0.10999999999999943,False,0,0
19417,2023-03-01,34.833,-123.833,7.050936e-06,5.45,-13.7,11.92,14.744236161971903,0.05000000000000071,False,0,0
19418,2023-03-02,34.833,-123.833,3.2220075e-06,5.12,-12.67,11.89,13.665405226337052,-0.02999999999999936,True,1,1
19419,2023-03-03,34.833,-123.833,-3.5791238e-06,1.24,-10.1,11.78,10.175834118144811,-0.11000000000000121,True,1,1
19420,2023-03-04,34.833,-123.833,-9.42068e-07,2.23,-7.39,11.71,7.7191320755639365,-0.06999999999999851,True,1,1
19421,2023-03-05,34.833,-123.833,-2.6679475e-06,4.67,3.59,11.75,5.890415944566223,0.03999999999999915,False,0,0
19422,2023-03-06,34.833,-123.833,-1.810583e-06,3.77,-1.48,11.94,4.0500987642278545,0.1899999999999995,False,0,0
19423,2023-03-07,34.833,-123.833,-4.168023e-07,5.5,-0.86,12.13,5.566830336915254,0.19000000000000128,False,0,0
19424,2023-03-08,34.833,-123.833,8.8505624e-07,3.94,-3.26,12.28,5.113824400583188,0.14999999999999858,False,0,0
19425,2023-03-09,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,12.36,6.719014585487964,0.08000000000000007,False,0,0
19426,2023-03-10,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,12.43,6.719014585487964,0.07000000000000028,False,0,0
19427,2023-03-11,34.833,-123.833,2.173937e-07,2.96,0.88,12.27,3.0880414504990052,-0.16000000000000014,True,0,0
19428,2023-03-12,34.833,-123.833,-3.489046e-06,2.77,2.06,12.29,3.452028389222777,0.019999999999999574,False,0,0
19429,2023-03-13,34.833,-123.833,-1.308741e-08,2.42,3.58,12.3,4.3212035360533525,0.010000000000001563,False,0,0
19430,2023-03-14,34.833,-123.833,-8.132079e-06,-3.97,6.77,12.4,7.848171761627035,0.09999999999999964,False,0,0
19431,2023-03-15,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,12.35,6.719014585487964,-0.05000000000000071,True,0,0
19432,2023-03-16,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,12.36,6.719014585487964,0.009999999999999787,False,0,0
19433,2023-03-17,34.833,-123.833,1.15610284e-07,1.69,0.13,12.29,1.6949926253526886,-0.07000000000000028,True,0,0
19434,2023-03-18,34.833,-123.833,-2.3436226e-06,-0.65,5.24,12.4,5.280160982394381,0.11000000000000121,False,0,0
19435,2023-03-19,34.833,-123.833,1.2110926e-05,-4.42,9.02,12.32,10.04473991699138,-0.08000000000000007,True,0,0
19436,2023-03-20,34.833,-123.833,-7.22988e-07,2.15,-1.31,12.49,2.5176576415390555,0.16999999999999993,False,0,0
19437,2023-03-21,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,12.55,6.719014585487964,0.0600000000000005,False,0,0
19438,2023-03-22,34.833,-123.833,8.973389e-06,11.485,-3.405,12.36,11.979117246274868,-0.19000000000000128,True,1,0
19439,2023-03-23,34.833,-123.833,-2.955186e-06,5.87,-5.79,12.21,8.245059126531476,-0.14999999999999858,True,1,0
19440,2023-03-24,34.833,-123.833,-3.5090047e-06,4.24,-6.92,12.24,8.11566386686881,0.02999999999999936,False,0,0
19441,2023-03-25,34.833,-123.833,6.6196576e-06,3.64,-12.68,12.2,13.19211885937964,-0.040000000000000924,True,1,0
19442,2023-03-26,34.833,-123.833,3.9351776e-06,2.07,-13.23,12.15,13.390959637008843,-0.049999999999998934,True,1,0
19443,2023-03-27,34.833,-123.833,-2.3107496e-06,2.695,-5.855,12.17,6.445467399653807,0.019999999999999574,False,0,0
19444,2023-03-28,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,12.11,6.719014585487964,-0.0600000000000005,True,0,0
19445,2023-03-29,34.833,-123.833,-4.220311e-06,8.63,-0.66,11.96,8.65520074868284,-0.14999999999999858,True,1,0
19446,2023-03-30,34.833,-123.833,-2.2236943e-06,2.99,-9.04,12.01,9.52164376565307,0.049999999999998934,False,0,0
19447,2023-03-31,34.833,-123.833,-1.3231803e-06,1.82,-4.5,12.29,4.8541116592019184,0.27999999999999936,False,0,0
19448,2023-04-01,34.833,-123.833,8.595125e-08,0.96,0.03,12.57,0.9604686356149273,0.28000000000000114,False,0,0
19449,2023-04-02,34.833,-123.833,6.553169e-07,3.36,0.38,12.54,3.381419820134731,-0.030000000000001137,True,0,0
19450,2023-04-03,34.833,-123.833,4.9548416e-06,5.37,-8.76,12.37,10.274945255328614,-0.16999999999999993,True,1,0
19451,2023-04-04,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,12.23,6.719014585487964,-0.1399999999999988,True,0,0
19452,2023-04-05,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,12.12,6.719014585487964,-0.11000000000000121,True,0,0
19453,2023-04-06,34.833,-123.833,-7.540066e-07,2.75,-1.13,12.17,2.9731128468324237,0.05000000000000071,False,0,0
19454,2023-04-07,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,12.15,6.719014585487964,-0.019999999999999574,True,0,0
19455,2023-04-08,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,12.38,6.719014585487964,0.23000000000000043,False,0,0
19456,2023-04-09,34.833,-123.833,-1.4769121e-07,2.58,-4.21,12.79,4.9376613897674275,0.40999999999999837,False,0,0
19457,2023-04-10,34.833,-123.833,6.407254e-06,2.15,-5.29,12.75,5.710218909989353,-0.03999999999999915,True,1,0
19458,2023-04-11,34.833,-123.833,5.9115873e-06,2.04,-10.22,12.79,10.421612159354234,0.03999999999999915,False,0,0
19459,2023-04-12,34.833,-123.833,1.5075916e-06,4.43,-11.91,12.66,12.707202681943812,-0.129999999999999,True,1,1
19460,2023-04-13,34.833,-123.833,8.268226e-06,4.55,-13.13,12.39,13.896021013225333,-0.2699999999999996,True,1,1
19461,2023-04-14,34.833,-123.833,-2.808173e-06,3.41,-6.72,12.24,7.53568178733683,-0.15000000000000036,True,1,1
19462,2023-04-15,34.833,-123.833,3.8165308e-07,1.79,-6.62,12.3,6.857732861522093,0.0600000000000005,False,0,0
19463,2023-04-16,34.833,-123.833,-1.8367639e-06,3.4,-4.59,12.27,5.71210118957989,-0.030000000000001137,True,1,0
19464,2023-04-17,34.833,-123.833,-1.3190249e-06,5.67,-7.72,12.29,9.57848109044435,0.019999999999999574,False,0,0
19465,2023-04-18,34.833,-123.833,-1.6673911e-06,1.13,-6.48,12.34,6.577788382123584,0.05000000000000071,False,0,0
19466,2023-04-19,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,12.39,6.719014585487964,0.05000000000000071,False,0,0
19467,2023-04-20,34.833,-123.833,-6.236191e-06,1.415,-10.205,12.45,10.302633158566794,0.05999999999999872,False,0,0
19468,2023-04-21,34.833,-123.833,-3.1994903e-06,2.79,-10.21,12.61,10.584337485171192,0.16000000000000014,False,0,0
19469,2023-04-22,34.833,-123.833,-3.8017938e-06,2.14,-12.27,12.5,12.455219789309218,-0.10999999999999943,True,1,1
19470,2023-04-23,34.833,-123.833,-6.17823e-07,3.66,-9.96,12.12,10.611182780444413,-0.3800000000000008,True,1,1
19471,2023-04-24,34.833,-123.833,6.8010277e-06,4.87,-10.4,12.08,11.48376680362328,-0.03999999999999915,True,1,1
19472,2023-04-25,34.833,-123.833,-2.841258e-07,4.68,-10.345,12.33,11.354357093204353,0.25,False,0,0
19473,2023-04-26,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,12.42,6.719014585487964,0.08999999999999986,False,0,0
19474,2023-04-27,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,12.55,6.719014585487964,0.13000000000000078,False,0,0
19475,2023-04-28,34.833,-123.833,4.3270612e-07,3.88,0.31,12.46,3.8923643200502185,-0.08999999999999986,True,0,0
19476,2023-04-29,34.833,-123.833,5.423134e-07,2.25,-0.32,12.99,2.2726416347501863,0.5299999999999994,False,0,0
19477,2023-04-30,34.833,-123.833,5.397903e-06,3.72,-10.98,13.15,11.593049641919077,0.16000000000000014,False,0,0
19478,2023-05-01,34.833,-123.833,1.5834448e-06,6.79,-8.42,13.27,10.816676938875451,0.11999999999999922,False,0,0
19479,2023-05-02,34.833,-123.833,3.5452165e-06,8.23,-4.5,13.22,9.379920042303132,-0.049999999999998934,True,1,0
19480,2023-05-03,34.833,-123.833,5.358563e-06,5.91,1.97,13.3,6.229686990531707,0.08000000000000007,False,0,0
19481,2023-05-04,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,13.5,6.719014585487964,0.1999999999999993,False,0,0
19482,2023-05-05,34.833,-123.833,-3.5348214e-06,0.16,2.85,13.6,2.8544876948412305,0.09999999999999964,False,0,0
19483,2023-05-06,34.833,-123.833,-3.5383696e-06,1.88,2.39,13.62,3.0408058142538468,0.019999999999999574,False,0,0
19484,2023-05-07,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,13.9,6.719014585487964,0.28000000000000114,False,0,0
19485,2023-05-08,34.833,-123.833,4.4889143e-06,5.39,-2.77,13.95,6.060115510450275,0.049999999999998934,False,0,0
19486,2023-05-09,34.833,-123.833,-1.0458856e-06,3.28,-0.37,14.02,3.3008029326210915,0.07000000000000028,False,0,0
19487,2023-05-10,34.833,-123.833,1.4802906e-06,2.82,-4.56,14.26,5.361529632483625,0.2400000000000002,False,0,0
19488,2023-05-11,34.833,-123.833,2.2216966e-06,3.65,-5.96,14.34,6.9888554141576,0.08000000000000007,False,0,0
19489,2023-05-12,34.833,-123.833,2.0528494e-06,2.79,-9.07,14.39,9.489415155846013,0.05000000000000071,False,0,0
19490,2023-05-13,34.833,-123.833,-2.0261814e-06,2.86,-9.01,14.56,9.453025970555672,0.16999999999999993,False,0,0
19491,2023-05-14,34.833,-123.833,9.1325825e-07,4.95,-7.36,14.53,8.869729420901182,-0.030000000000001137,True,1,0
19492,2023-05-15,34.833,-123.833,-9.415426e-08,0.93,-0.07,14.43,0.9326306878931232,-0.09999999999999964,True,0,0
19493,2023-05-16,34.833,-123.833,3.1383204e-06,1.49,-3.32,14.6,3.6390245945857522,0.16999999999999993,False,0,0
19494,2023-05-17,34.833,-123.833,2.117027e-07,2.48,-6.32,13.89,6.789167842968681,-0.7099999999999991,True,1,0
19495,2023-05-18,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,13.75,6.719014585487964,-0.14000000000000057,True,0,0
19496,2023-05-19,34.833,-123.833,-1.3431653e-06,4.27,-7.72,13.63,8.822204939809549,-0.11999999999999922,True,1,0
19497,2023-05-20,34.833,-123.833,3.6950685e-06,3.46,-6.86,13.78,7.683176426452799,0.14999999999999858,False,0,0
19498,2023-05-21,34.833,-123.833,2.594426e-06,3.33,-9.68,14.3,10.236762183424991,0.5200000000000014,False,0,0
19499,2023-05-22,34.833,-123.833,-3.106604e-07,3.65,-12.1,14.29,12.638532351503477,-0.010000000000001563,True,1,1
19500,2023-05-23,34.833,-123.833,1.9653278e-06,5.1,-11.78,14.08,12.836603912250311,-0.20999999999999908,True,1,1
19501,2023-05-24,34.833,-123.833,-2.8795603e-07,5.04,-9.045,14.0,10.354401238120918,-0.08000000000000007,True,1,1
19502,2023-05-25,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,14.27,6.719014585487964,0.2699999999999996,False,0,0
19503,2023-05-26,34.833,-123.833,-5.120872e-07,4.59,-1.54,14.63,4.841456392450519,0.3600000000000012,False,0,0
19504,2023-05-27,34.833,-123.833,4.1632934e-06,1.95,-3.85,14.76,4.315669125408017,0.129999999999999,False,0,0
19505,2023-05-28,34.833,-123.833,1.2033026e-06,2.01,-7.55,14.79,7.81297638547564,0.02999999999999936,False,0,0
19506,2023-05-29,34.833,-123.833,2.2754246e-07,3.92,-0.43,14.91,3.943513661698156,0.120000000000001,False,0,0
19507,2023-05-30,34.833,-123.833,1.4165704e-06,2.97,-2.53,15.01,3.9015125272130042,0.09999999999999964,False,0,0
19508,2023-05-31,34.833,-123.833,3.9105078e-07,1.16,-3.88,14.87,4.049691346263317,-0.14000000000000057,True,0,0
19509,2023-06-01,34.833,-123.833,2.7076735e-06,4.09,-10.83,14.66,11.576571167664456,-0.20999999999999908,True,1,0
19510,2023-06-02,34.833,-123.833,-1.2785495e-06,4.38,-9.27,14.69,10.252672822244937,0.02999999999999936,False,0,0
19511,2023-06-03,34.833,-123.833,4.845828e-06,3.46,-9.87,14.7,10.45889573521029,0.009999999999999787,False,0,0
19512,2023-06-04,34.833,-123.833,6.3194598e-06,4.16,-11.13,14.58,11.882024238318992,-0.11999999999999922,True,1,0
19513,2023-06-05,34.833,-123.833,2.0899392e-06,3.449,-6.849,14.45,7.668402832402586,-0.13000000000000078,True,1,0
19514,2023-06-06,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,14.51,6.719014585487964,0.0600000000000005,False,0,0
19520,2023-06-12,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,15.18,6.719014585487964,0.6699999999999999,False,0,0
19521,2023-06-13,34.833,-123.833,1.4149394e-06,4.14,-4.19,15.28,5.89030559478878,0.09999999999999964,False,0,0
19522,2023-06-14,34.833,-123.833,-3.933205e-06,1.8,-6.77,15.28,7.005205207558163,0.0,False,0,0
19523,2023-06-15,34.833,-123.833,-9.1798273e-07,3.11,-7.48,15.46,8.100771568190279,0.1800000000000015,False,0,0
19524,2023-06-16,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,15.72,6.719014585487964,0.2599999999999998,False,0,0
19525,2023-06-17,34.833,-123.833,8.90198e-07,0.92,-0.16,15.66,0.9338094023943002,-0.0600000000000005,True,0,0
19526,2023-06-18,34.833,-123.833,-2.2286638e-06,4.1,-8.29,15.66,9.24846473745778,0.0,False,0,0
19527,2023-06-19,34.833,-123.833,5.604156e-06,3.94,-7.26,15.62,8.260217914801038,-0.040000000000000924,True,1,0
19528,2023-06-20,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,15.45,6.719014585487964,-0.16999999999999993,True,0,0
19529,2023-06-21,34.833,-123.833,-1.3104806e-06,3.66,-9.52,15.37,10.199313702401746,-0.08000000000000007,True,1,0
19530,2023-06-22,34.833,-123.833,-1.9606764e-06,5.245,-6.04,15.3,7.999476545374703,-0.06999999999999851,True,1,0
19531,2023-06-23,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,15.21,6.719014585487964,-0.08999999999999986,True,0,0
19532,2023-06-24,34.833,-123.833,7.990555e-07,3.45,-5.8,15.24,6.748518355905984,0.02999999999999936,False,0,0
19533,2023-06-25,34.833,-123.833,1.5668963e-06,4.05,-5.5,15.23,6.830263538107443,-0.009999999999999787,True,1,0
19534,2023-06-26,34.833,-123.833,1.1143225e-06,5.4,-6.96,15.24,8.809177033071819,0.009999999999999787,False,0,0
19535,2023-06-27,34.833,-123.833,4.254633e-06,4.88,-8.36,15.22,9.680082644275306,-0.019999999999999574,True,1,0
19536,2023-06-28,34.833,-123.833,3.7591003e-06,4.79,-8.36,15.03,9.63502464968305,-0.19000000000000128,True,1,0
19537,2023-06-29,34.833,-123.833,-9.2158746e-07,4.95,-6.94,15.13,8.524441330667951,0.10000000000000142,False,0,0
19538,2023-06-30,34.833,-123.833,1.1447673e-06,2.14,-9.56,15.49,9.796591243897032,0.35999999999999943,False,0,0
19539,2023-07-01,34.833,-123.833,-2.721651e-06,3.69,-8.52,15.22,9.284745553864145,-0.2699999999999996,True,1,0
19540,2023-07-02,34.833,-123.833,1.4035132e-06,5.21,-1.62,14.62,5.456051685972192,-0.6000000000000014,True,1,0
19541,2023-07-03,34.833,-123.833,2.9624445e-07,4.58,-1.2,14.67,4.734596075696427,0.05000000000000071,False,0,0
19542,2023-07-04,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,15.12,6.719014585487964,0.4499999999999993,False,0,0
19543,2023-07-05,34.833,-123.833,-1.095291e-06,4.18,-3.45,15.19,5.419861621849768,0.07000000000000028,False,0,0
19544,2023-07-06,34.833,-123.833,-2.6093167e-07,4.9,-5.5,15.16,7.366138744281159,-0.02999999999999936,True,1,0
19545,2023-07-07,34.833,-123.833,3.4147804e-06,3.11,-8.27,15.22,8.835440000362178,0.0600000000000005,False,0,0
19546,2023-07-08,34.833,-123.833,-7.281594e-07,4.72,-9.07,15.26,10.224641803016867,0.03999999999999915,False,0,0
19547,2023-07-09,34.833,-123.833,4.2831352e-06,4.68,-6.19,15.27,7.760057989474048,0.009999999999999787,False,0,0
19548,2023-07-10,34.833,-123.833,5.131682e-06,2.99,-6.99,15.28,7.602644276828951,0.009999999999999787,False,0,0
19549,2023-07-11,34.833,-123.833,5.3986116e-07,4.08,-9.62,14.99,10.449440176392226,-0.28999999999999915,True,1,0
19550,2023-07-12,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,14.98,6.719014585487964,-0.009999999999999787,True,0,0
19551,2023-07-13,34.833,-123.833,2.0287996e-06,1.62,-8.33,15.28,8.486065048065564,0.29999999999999893,False,0,0
19552,2023-07-14,34.833,-123.833,-6.0293e-07,3.37,-8.65,15.18,9.283286056133356,-0.09999999999999964,True,1,0
19553,2023-07-15,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,15.3,6.719014585487964,0.120000000000001,False,0,0
19554,2023-07-16,34.833,-123.833,8.4735775e-06,2.505,-7.67,15.95,8.068700329049284,0.6499999999999986,False,0,0
19555,2023-07-17,34.833,-123.833,6.192904e-06,3.93,-6.76,15.96,7.81936698205168,0.010000000000001563,False,0,0
19556,2023-07-18,34.833,-123.833,5.235297e-06,3.5,-8.32,15.94,9.02620629057413,-0.02000000000000135,True,1,1
19557,2023-07-19,34.833,-123.833,4.7709655e-06,2.33,-9.65,15.83,9.927305777500761,-0.10999999999999943,True,1,1
19558,2023-07-20,34.833,-123.833,3.6739673e-06,3.24,-10.16,14.8,10.664108026459598,-1.0299999999999994,True,1,1
19559,2023-07-21,34.833,-123.833,-4.271094e-07,4.36,-10.545,14.82,11.410811759029242,0.019999999999999574,False,0,0
19560,2023-07-22,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,15.23,6.719014585487964,0.41000000000000014,False,0,0
19561,2023-07-23,34.833,-123.833,-2.779363e-08,5.76,-7.93,15.44,9.80114789195633,0.20999999999999908,False,0,0
19562,2023-07-24,34.833,-123.833,-1.1960911e-05,1.33,-10.11,15.37,10.197107432992945,-0.07000000000000028,True,1,0
19563,2023-07-25,34.833,-123.833,-8.442633e-06,4.08,-9.0,15.55,9.881619300499286,0.1800000000000015,False,0,0
19564,2023-07-26,34.833,-123.833,3.1660926e-07,3.82,-6.66,15.8,7.677760090026257,0.25,False,0,0
